# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 3.080223686993122101e-02 1.395195908844470978e-02 7.621700286865234375e+00 7.348243236541748047e+00 4.213747024536132812e+00 1.472997362725436687e-03 3.777592908591032028e-03 1.834551617503166199e-02 1.431507915258407593e-01 1.761318087577819824e+00 9.688612222671508789e-01 1.132978916168212891e+00 3.080223686993122101e-02 1.395195908844470978e-02 7.621700286865234375e+00 7.348243236541748047e+00 4.213747024536132812e+00 1.472997362725436687e-03 3.777592908591032028e-03 1.834551617503166199e-02 1.431507915258407593e-01 1.761318087577819824e+00 9.688612222671508789e-01 1.132978916168212891e+00
1.100000000000000000e+04 3.104071877896785736e-02 1.378618646413087845e-02 5.421180725097656250e+00 4.905901432037353516e+00 2.800222873687744141e+00 1.321808551438152790e-03 2.842939225956797600e-03 2.173751406371593475e-02 1.460305303335189819e-01 1.345472931861877441e+00 9.114812016487121582e-01 9.017167091369628906e-01 3.104071877896785736e-02 1.378618646413087845e-02 5.421180725097656250e+00 4.905901432037353516e+00 2.800222873687744141e+00 1.321808551438152790e-03 2.842939225956797600e-03 2.173751406371593475e-02 1.460305303335189819e-01 1.345472931861877441e+00 9.114812016487121582e-01 9.017167091369628906e-01
1.200000000000000000e+04 3.085293248295783997e-02 1.368864998221397400e-02 3.898722648620605469e+00 3.312325716018676758e+00 1.870926499366760254e+00 1.218868885189294815e-03 2.359617734327912331e-03 2.974111214280128479e-02 1.408587396144866943e-01 9.413453340530395508e-01 8.281225562095642090e-01 6.811471581459045410e-01 3.085293248295783997e-02 1.368864998221397400e-02 3.898722648620605469e+00 3.312325716018676758e+00 1.870926499366760254e+00 1.218868885189294815e-03 2.359617734327912331e-03 2.974111214280128479e-02 1.408587396144866943e-01 9.413453340530395508e-01 8.281225562095642090e-01 6.811471581459045410e-01
1.300000000000000000e+04 3.023793548345565796e-02 1.362093351781368256e-02 2.833532333374023438e+00 2.257127523422241211e+00 1.271269917488098145e+00 1.164871500805020332e-03 2.163091208785772324e-03 4.230545833706855774e-02 1.312091648578643799e-01 5.961752533912658691e-01 7.137276530265808105e-01 4.956319332122802734e-01 3.023793548345565796e-02 1.362093351781368256e-02 2.833532333374023438e+00 2.257127523422241211e+00 1.271269917488098145e+00 1.164871500805020332e-03 2.163091208785772324e-03 4.230545833706855774e-02 1.312091648578643799e-01 5.961752533912658691e-01 7.137276530265808105e-01 4.956319332122802734e-01
1.400000000000000000e+04 2.938798069953918457e-02 1.343962922692298889e-02 2.063459396362304688e+00 1.560746192932128906e+00 8.889662027359008789e-01 1.143411383964121342e-03 2.113795373588800430e-03 5.750933662056922913e-02 1.197239235043525696e-01 3.437461853027343750e-01 5.729317665100097656e-01 3.587209284305572510e-01 2.938798069953918457e-02 1.343962922692298889e-02 2.063459396362304688e+00 1.560746192932128906e+00 8.889662027359008789e-01 1.143411383964121342e-03 2.113795373588800430e-03 5.750933662056922913e-02 1.197239235043525696e-01 3.437461853027343750e-01 5.729317665100097656e-01 3.587209284305572510e-01
1.500000000000000000e+04 2.845725975930690765e-02 1.292278710752725601e-02 1.489408850669860840e+00 1.082445621490478516e+00 6.328336000442504883e-01 1.134890015237033367e-03 2.199378795921802521e-03 7.073096930980682373e-02 1.073161363601684570e-01 1.881817877292633057e-01 4.215145409107208252e-01 2.673413157463073730e-01 2.845725975930690765e-02 1.292278710752725601e-02 1.489408850669860840e+00 1.082445621490478516e+00 6.328336000442504883e-01 1.134890015237033367e-03 2.199378795921802521e-03 7.073096930980682373e-02 1.073161363601684570e-01 1.881817877292633057e-01 4.215145409107208252e-01 2.673413157463073730e-01
1.600000000000000000e+04 2.739281579852104187e-02 1.196714304387569427e-02 1.057193636894226074e+00 7.344855666160583496e-01 4.537960886955261230e-01 1.142114982940256596e-03 2.430241089314222336e-03 7.623030990362167358e-02 9.337895363569259644e-02 1.057755351066589355e-01 2.818192839622497559e-01 2.067331969738006592e-01 2.739281579852104187e-02 1.196714304387569427e-02 1.057193636894226074e+00 7.344855666160583496e-01 4.537960886955261230e-01 1.142114982940256596e-03 2.430241089314222336e-03 7.623030990362167358e-02 9.337895363569259644e-02 1.057755351066589355e-01 2.818192839622497559e-01 2.067331969738006592e-01
1.700000000000000000e+04 2.612073533236980438e-02 1.067483518272638321e-02 7.381221652030944824e-01 4.857345819473266602e-01 3.274163305759429932e-01 1.166050322353839874e-03 2.714376663789153099e-03 7.200349867343902588e-02 7.706414163112640381e-02 6.562648713588714600e-02 1.739100068807601929e-01 1.621318310499191284e-01 2.612073533236980438e-02 1.067483518272638321e-02 7.381221652030944824e-01 4.857345819473266602e-01 3.274163305759429932e-01 1.166050322353839874e-03 2.714376663789153099e-03 7.200349867343902588e-02 7.706414163112640381e-02 6.562648713588714600e-02 1.739100068807601929e-01 1.621318310499191284e-01
1.800000000000000000e+04 2.449904382228851318e-02 9.241592139005661011e-03 5.144328474998474121e-01 3.223115503787994385e-01 2.366126030683517456e-01 1.206859946250915527e-03 2.853379119187593460e-03 5.982024967670440674e-02 5.771363899111747742e-02 4.537338763475418091e-02 1.042263731360435486e-01 1.249550059437751770e-01 2.449904382228851318e-02 9.241592139005661011e-03 5.144328474998474121e-01 3.223115503787994385e-01 2.366126030683517456e-01 1.206859946250915527e-03 2.853379119187593460e-03 5.982024967670440674e-02 5.771363899111747742e-02 4.537338763475418091e-02 1.042263731360435486e-01 1.249550059437751770e-01
1.900000000000000000e+04 2.236919291317462921e-02 7.864298298954963684e-03 3.626679778099060059e-01 2.212362438440322876e-01 1.704046279191970825e-01 1.251915935426950455e-03 2.696714131161570549e-03 4.345316067337989807e-02 3.749492391943931580e-02 3.302498534321784973e-02 6.484168767929077148e-02 9.195519238710403442e-02 2.236919291317462921e-02 7.864298298954963684e-03 3.626679778099060059e-01 2.212362438440322876e-01 1.704046279191970825e-01 1.251915935426950455e-03 2.696714131161570549e-03 4.345316067337989807e-02 3.749492391943931580e-02 3.302498534321784973e-02 6.484168767929077148e-02 9.195519238710403442e-02
2.000000000000000000e+04 1.964637450873851776e-02 6.711723282933235168e-03 2.587226033210754395e-01 1.565232574939727783e-01 1.221744641661643982e-01 1.280692871659994125e-03 2.291366923600435257e-03 2.723439410328865051e-02 2.059242874383926392e-02 2.359681576490402222e-02 4.349566996097564697e-02 6.337202340364456177e-02 1.964637450873851776e-02 6.711723282933235168e-03 2.587226033210754395e-01 1.565232574939727783e-01 1.221744641661643982e-01 1.280692871659994125e-03 2.291366923600435257e-03 2.723439410328865051e-02 2.059242874383926392e-02 2.359681576490402222e-02 4.349566996097564697e-02 6.337202340364456177e-02
2.100000000000000000e+04 1.643160358071327209e-02 5.874806083738803864e-03 1.855030804872512817e-01 1.123828142881393433e-01 8.722110092639923096e-02 1.280081574805080891e-03 1.806532731279730797e-03 1.447763387113809586e-02 9.386430494487285614e-03 1.608396507799625397e-02 3.105987794697284698e-02 4.107140749692916870e-02 1.643160358071327209e-02 5.874806083738803864e-03 1.855030804872512817e-01 1.123828142881393433e-01 8.722110092639923096e-02 1.280081574805080891e-03 1.806532731279730797e-03 1.447763387113809586e-02 9.386430494487285614e-03 1.608396507799625397e-02 3.105987794697284698e-02 4.107140749692916870e-02
2.200000000000000000e+04 1.300559844821691513e-02 5.274021998047828674e-03 1.325655579566955566e-01 8.159883320331573486e-02 6.211408227682113647e-02 1.244130078703165054e-03 1.378336688503623009e-03 6.566939875483512878e-03 3.592734225094318390e-03 1.058256812393665314e-02 2.284088730812072754e-02 2.580677904188632965e-02 1.300559844821691513e-02 5.274021998047828674e-03 1.325655579566955566e-01 8.159883320331573486e-02 6.211408227682113647e-02 1.244130078703165054e-03 1.378336688503623009e-03 6.566939875483512878e-03 3.592734225094318390e-03 1.058256812393665314e-02 2.284088730812072754e-02 2.580677904188632965e-02
2.300000000000000000e+04 9.780772961676120758e-03 4.721472971141338348e-03 9.397349506616592407e-02 5.950395017862319946e-02 4.434238746762275696e-02 1.171272248029708862e-03 1.049565267749130726e-03 2.717043273150920868e-03 1.326075172983109951e-03 6.969494745135307312e-03 1.688753813505172729e-02 1.643536984920501709e-02 9.780772961676120758e-03 4.721472971141338348e-03 9.397349506616592407e-02 5.950395017862319946e-02 4.434238746762275696e-02 1.171272248029708862e-03 1.049565267749130726e-03 2.717043273150920868e-03 1.326075172983109951e-03 6.969494745135307312e-03 1.688753813505172729e-02 1.643536984920501709e-02
2.400000000000000000e+04 7.119373418390750885e-03 4.084148909896612167e-03 6.595858931541442871e-02 4.318572208285331726e-02 3.178445622324943542e-02 1.073269406333565712e-03 8.064209832809865475e-04 1.149287214502692223e-03 6.395398522727191448e-04 4.779449664056301117e-03 1.242595259100198746e-02 1.091871783137321472e-02 7.119373418390750885e-03 4.084148909896612167e-03 6.595858931541442871e-02 4.318572208285331726e-02 3.178445622324943542e-02 1.073269406333565712e-03 8.064209832809865475e-04 1.149287214502692223e-03 6.395398522727191448e-04 4.779449664056301117e-03 1.242595259100198746e-02 1.091871783137321472e-02
2.500000000000000000e+04 5.179889500141143799e-03 3.385461866855621338e-03 4.566503316164016724e-02 3.105321340262889862e-02 2.272075228393077850e-02 9.642275981605052948e-04 6.354167708195745945e-04 5.424429546110332012e-04 4.534518811851739883e-04 3.452828153967857361e-03 9.074232541024684906e-03 7.566632702946662903e-03 5.179889500141143799e-03 3.385461866855621338e-03 4.566503316164016724e-02 3.105321340262889862e-02 2.272075228393077850e-02 9.642275981605052948e-04 6.354167708195745945e-04 5.424429546110332012e-04 4.534518811851739883e-04 3.452828153967857361e-03 9.074232541024684906e-03 7.566632702946662903e-03
2.600000000000000000e+04 3.877275157719850540e-03 2.728091785684227943e-03 3.121008910238742828e-02 2.220916002988815308e-02 1.626766286790370941e-02 8.517046808265149593e-04 5.181696615181863308e-04 2.834909537341445684e-04 3.848362539429217577e-04 2.568150172010064125e-03 6.582933478057384491e-03 5.394402891397476196e-03 3.877275157719850540e-03 2.728091785684227943e-03 3.121008910238742828e-02 2.220916002988815308e-02 1.626766286790370941e-02 8.517046808265149593e-04 5.181696615181863308e-04 2.834909537341445684e-04 3.848362539429217577e-04 2.568150172010064125e-03 6.582933478057384491e-03 5.394402891397476196e-03
2.700000000000000000e+04 3.021711716428399086e-03 2.166511025279760361e-03 2.114624530076980591e-02 1.616867631673812866e-02 1.176634244620800018e-02 7.322416640818119049e-04 4.290981160011142492e-04 1.591877953615039587e-04 3.390857309568673372e-04 1.924514654092490673e-03 4.773069638758897781e-03 3.897069254890084267e-03 3.021711716428399086e-03 2.166511025279760361e-03 2.114624530076980591e-02 1.616867631673812866e-02 1.176634244620800018e-02 7.322416640818119049e-04 4.290981160011142492e-04 1.591877953615039587e-04 3.390857309568673372e-04 1.924514654092490673e-03 4.773069638758897781e-03 3.897069254890084267e-03
2.800000000000000000e+04 2.442988334223628044e-03 1.707933377474546432e-03 1.424258202314376831e-02 1.215165108442306519e-02 8.570557460188865662e-03 6.100246100686490536e-04 3.570778644643723965e-04 9.269140718970447779e-05 2.994819369632750750e-04 1.437245402485132217e-03 3.472020151093602180e-03 2.833891892805695534e-03 2.442988334223628044e-03 1.707933377474546432e-03 1.424258202314376831e-02 1.215165108442306519e-02 8.570557460188865662e-03 6.100246100686490536e-04 3.570778644643723965e-04 9.269140718970447779e-05 2.994819369632750750e-04 1.437245402485132217e-03 3.472020151093602180e-03 2.833891892805695534e-03
2.900000000000000000e+04 2.030937233939766884e-03 1.350082689896225929e-03 9.725664742290973663e-03 9.331329725682735443e-03 6.260570604354143143e-03 4.980215453542768955e-04 2.985159226227551699e-04 5.545268868445418775e-05 2.632333780638873577e-04 1.081719296053051949e-03 2.557514933869242668e-03 2.092138631269335747e-03 2.030937233939766884e-03 1.350082689896225929e-03 9.725664742290973663e-03 9.331329725682735443e-03 6.260570604354143143e-03 4.980215453542768955e-04 2.985159226227551699e-04 5.545268868445418775e-05 2.632333780638873577e-04 1.081719296053051949e-03 2.557514933869242668e-03 2.092138631269335747e-03
3.000000000000000000e+04 1.706387149170041084e-03 1.073300954885780811e-03 6.782433483749628067e-03 7.318773306906223297e-03 4.597567021846771240e-03 4.012982535641640425e-04 2.488536410965025425e-04 3.432962330407463014e-05 2.310834534000605345e-04 8.362420485354959965e-04 1.922475988976657391e-03 1.586912898346781731e-03 1.706387149170041084e-03 1.073300954885780811e-03 6.782433483749628067e-03 7.318773306906223297e-03 4.597567021846771240e-03 4.012982535641640425e-04 2.488536410965025425e-04 3.432962330407463014e-05 2.310834534000605345e-04 8.362420485354959965e-04 1.922475988976657391e-03 1.586912898346781731e-03
3.100000000000000000e+04 1.426158472895622253e-03 8.619416039437055588e-04 4.823799245059490204e-03 5.954346619546413422e-03 3.422365291044116020e-03 3.213263407815247774e-04 2.053803182207047939e-04 2.196039895352441818e-05 2.035124489339068532e-04 6.732500623911619186e-04 1.477392506785690784e-03 1.250275527127087116e-03 1.426158472895622253e-03 8.619416039437055588e-04 4.823799245059490204e-03 5.954346619546413422e-03 3.422365291044116020e-03 3.213263407815247774e-04 2.053803182207047939e-04 2.196039895352441818e-05 2.035124489339068532e-04 6.732500623911619186e-04 1.477392506785690784e-03 1.250275527127087116e-03
3.200000000000000000e+04 1.180596882477402687e-03 7.056198082864284515e-04 3.538739634677767754e-03 5.041850265115499496e-03 2.600504551082849503e-03 2.577645063865929842e-04 1.670890196692198515e-04 1.484435870224842802e-05 1.793557457858696580e-04 5.671178223565220833e-04 1.162717700935900211e-03 1.033160951919853687e-03 1.180596882477402687e-03 7.056198082864284515e-04 3.538739634677767754e-03 5.041850265115499496e-03 2.600504551082849503e-03 2.577645063865929842e-04 1.670890196692198515e-04 1.484435870224842802e-05 1.793557457858696580e-04 5.671178223565220833e-04 1.162717700935900211e-03 1.033160951919853687e-03
3.300000000000000000e+04 9.715011692605912685e-04 5.906381993554532528e-04 2.678213641047477722e-03 4.409673158079385757e-03 2.019039820879697800e-03 2.082609717035666108e-04 1.340714952675625682e-04 1.083394272427540272e-05 1.581006799824535847e-04 4.954455071128904819e-04 9.363382705487310886e-04 8.912847843021154404e-04 9.715011692605912685e-04 5.906381993554532528e-04 2.678213641047477722e-03 4.409673158079385757e-03 2.019039820879697800e-03 2.082609717035666108e-04 1.340714952675625682e-04 1.083394272427540272e-05 1.581006799824535847e-04 4.954455071128904819e-04 9.363382705487310886e-04 8.912847843021154404e-04
3.400000000000000000e+04 7.988066063262522221e-04 5.044078570790588856e-04 2.081660786643624306e-03 3.959564492106437683e-03 1.604026532731950283e-03 1.694148668320849538e-04 1.067477714968845248e-04 8.540124326827935874e-06 1.395285944454371929e-04 4.456880851648747921e-04 7.679896079935133457e-04 7.947635021992027760e-04 7.988066063262522221e-04 5.044078570790588856e-04 2.081660786643624306e-03 3.959564492106437683e-03 1.604026532731950283e-03 1.694148668320849538e-04 1.067477714968845248e-04 8.540124326827935874e-06 1.395285944454371929e-04 4.456880851648747921e-04 7.679896079935133457e-04 7.947635021992027760e-04
3.500000000000000000e+04 6.601142813451588154e-04 4.377953009679913521e-04 1.652332372032105923e-03 3.627619938924908638e-03 1.308489590883255005e-03 1.387391967000439763e-04 8.468946907669305801e-05 7.111904778867028654e-06 1.228837209055200219e-04 4.088944988325238228e-04 6.396136595867574215e-04 7.263909792527556419e-04 6.601142813451588154e-04 4.377953009679913521e-04 1.652332372032105923e-03 3.627619938924908638e-03 1.308489590883255005e-03 1.387391967000439763e-04 8.468946907669305801e-05 7.111904778867028654e-06 1.228837209055200219e-04 4.088944988325238228e-04 6.396136595867574215e-04 7.263909792527556419e-04
3.600000000000000000e+04 5.500345141626894474e-04 3.835475945379585028e-04 1.333732972852885723e-03 3.376436652615666389e-03 1.096053631044924259e-03 1.145833448390476406e-04 6.684500112896785140e-05 6.085875156713882461e-06 1.078643108485266566e-04 3.786460147239267826e-04 5.400654627010226250e-04 6.759887328371405602e-04 5.500345141626894474e-04 3.835475945379585028e-04 1.333732972852885723e-03 3.376436652615666389e-03 1.096053631044924259e-03 1.145833448390476406e-04 6.684500112896785140e-05 6.085875156713882461e-06 1.078643108485266566e-04 3.786460147239267826e-04 5.400654627010226250e-04 6.759887328371405602e-04
3.700000000000000000e+04 4.625071887858211994e-04 3.381968999747186899e-04 1.100102555938065052e-03 3.180549247190356255e-03 9.396871319040656090e-04 9.526403300696983933e-05 5.245863576419651508e-05 5.279874585539801046e-06 9.447632328374311328e-05 3.546997904777526855e-04 4.619614628609269857e-04 6.371140480041503906e-04 4.625071887858211994e-04 3.381968999747186899e-04 1.100102555938065052e-03 3.180549247190356255e-03 9.396871319040656090e-04 9.526403300696983933e-05 5.245863576419651508e-05 5.279874585539801046e-06 9.447632328374311328e-05 3.546997904777526855e-04 4.619614628609269857e-04 6.371140480041503906e-04
3.800000000000000000e+04 3.918228612747043371e-04 2.998883719556033611e-04 9.226116817444562912e-04 3.025995800271630287e-03 8.220396121032536030e-04 8.006537973415106535e-05 4.116267882636748254e-05 4.634506240108748898e-06 8.286593219963833690e-05 3.353992360644042492e-04 3.996553423348814249e-04 6.062026368454098701e-04 3.918228612747043371e-04 2.998883719556033611e-04 9.226116817444562912e-04 3.025995800271630287e-03 8.220396121032536030e-04 8.006537973415106535e-05 4.116267882636748254e-05 4.634506240108748898e-06 8.286593219963833690e-05 3.353992360644042492e-04 3.996553423348814249e-04 6.062026368454098701e-04
3.900000000000000000e+04 3.345522854942828417e-04 2.674524730537086725e-04 7.860212353989481926e-04 2.904952038079500198e-03 7.306050392799079418e-04 6.826924072811380029e-05 3.245972038712352514e-05 4.130181878281291574e-06 7.300711149582639337e-05 3.199097409378737211e-04 3.493480617180466652e-04 5.805292166769504547e-04 3.345522854942828417e-04 2.674524730537086725e-04 7.860212353989481926e-04 2.904952038079500198e-03 7.306050392799079418e-04 6.826924072811380029e-05 3.245972038712352514e-05 4.130181878281291574e-06 7.300711149582639337e-05 3.199097409378737211e-04 3.493480617180466652e-04 5.805292166769504547e-04
4.000000000000000000e+04 2.878784434869885445e-04 2.398946962784975767e-04 6.807433092035353184e-04 2.808301942422986031e-03 6.571791018359363079e-04 5.897458686376921833e-05 2.582871093181893229e-05 3.729359605131321587e-06 6.461551674874499440e-05 3.073429397772997618e-04 3.082800831180065870e-04 5.585941253229975700e-04 2.878784434869885445e-04 2.398946962784975767e-04 6.807433092035353184e-04 2.808301942422986031e-03 6.571791018359363079e-04 5.897458686376921833e-05 2.582871093181893229e-05 3.729359605131321587e-06 6.461551674874499440e-05 3.073429397772997618e-04 3.082800831180065870e-04 5.585941253229975700e-04
4.100000000000000000e+04 2.497462264727801085e-04 2.164550969609990716e-04 5.998494452796876431e-04 2.725699217990040779e-03 5.964369629509747028e-04 5.154889731784351170e-05 2.084836523863486946e-05 3.395419980734004639e-06 5.741188579122535884e-05 2.971389913000166416e-04 2.746456884779036045e-04 5.401889793574810028e-04 2.497462264727801085e-04 2.164550969609990716e-04 5.998494452796876431e-04 2.725699217990040779e-03 5.964369629509747028e-04 5.154889731784351170e-05 2.084836523863486946e-05 3.395419980734004639e-06 5.741188579122535884e-05 2.971389913000166416e-04 2.746456884779036045e-04 5.401889793574810028e-04
4.200000000000000000e+04 2.183711039833724499e-04 1.963707036338746548e-04 5.332590080797672272e-04 2.656197175383567810e-03 5.454872734844684601e-04 4.549897857941687107e-05 1.710123797238338739e-05 3.107666088908445090e-06 5.119617708260193467e-05 2.884060668293386698e-04 2.468145685270428658e-04 5.243691266514360905e-04 2.183711039833724499e-04 1.963707036338746548e-04 5.332590080797672272e-04 2.656197175383567810e-03 5.454872734844684601e-04 4.549897857941687107e-05 1.710123797238338739e-05 3.107666088908445090e-06 5.119617708260193467e-05 2.884060668293386698e-04 2.468145685270428658e-04 5.243691266514360905e-04
4.300000000000000000e+04 1.924658718053251505e-04 1.790687674656510353e-04 4.776255227625370026e-04 2.596399514004588127e-03 5.023246048949658871e-04 4.054281816934235394e-05 1.428923496860079467e-05 2.852639909178833477e-06 4.575736602419055998e-05 2.809236175380647182e-04 2.235144784208387136e-04 5.106969038024544716e-04 1.924658718053251505e-04 1.790687674656510353e-04 4.776255227625370026e-04 2.596399514004588127e-03 5.023246048949658871e-04 4.054281816934235394e-05 1.428923496860079467e-05 2.852639909178833477e-06 4.575736602419055998e-05 2.809236175380647182e-04 2.235144784208387136e-04 5.106969038024544716e-04
4.400000000000000000e+04 1.709749485598877072e-04 1.641286944504827261e-04 4.321037849877029657e-04 2.542508998885750771e-03 4.656144301407039165e-04 3.646375262178480625e-05 1.218422312376787886e-05 2.624384251248557121e-06 4.099423676962032914e-05 2.744472294580191374e-04 2.036770456470549107e-04 4.986451240256428719e-04 1.709749485598877072e-04 1.641286944504827261e-04 4.321037849877029657e-04 2.542508998885750771e-03 4.656144301407039165e-04 3.646375262178480625e-05 1.218422312376787886e-05 2.624384251248557121e-06 4.099423676962032914e-05 2.744472294580191374e-04 2.036770456470549107e-04 4.986451240256428719e-04
4.500000000000000000e+04 1.526871055830270052e-04 1.511854061391204596e-04 3.962694609072059393e-04 2.488495549187064171e-03 4.343847103882580996e-04 3.309085150249302387e-05 1.061913917510537431e-05 2.408433601885917597e-06 3.674651088658720255e-05 2.686269872356206179e-04 1.865045342128723860e-04 4.883448127657175064e-04 1.526871055830270052e-04 1.511854061391204596e-04 3.962694609072059393e-04 2.488495549187064171e-03 4.343847103882580996e-04 3.309085150249302387e-05 1.061913917510537431e-05 2.408433601885917597e-06 3.674651088658720255e-05 2.686269872356206179e-04 1.865045342128723860e-04 4.883448127657175064e-04
